year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,indicated_abuse_neglect,indicated_sexual_abuse,reported_abuse_neglect,reported_sexual_abuse,indicated_abuse_neglect_rate,indicated_sexual_abuse_rate,reported_abuse_neglect_rate,reported_sexual_abuse_rate
2013,48,95.0,Knox,9,Central,Mostly Urban,24.3,10447,188.0,18.0,825.0,60.0,1799.6,172.3,7897.0,574.3
2013,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,181776,1503.0,66.0,4407.0,292.0,826.8,36.3,2424.4,160.6
2013,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,24933,506.0,19.0,1661.0,74.0,2029.4,76.2,6661.9,296.8
2013,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3201,102.0,8.0,229.0,18.0,3186.5,249.9,7154.0,562.3
2013,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7125,130.0,9.0,448.0,34.0,1824.6,126.3,6287.7,477.2
2013,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8335,154.0,9.0,520.0,31.0,1847.6,108.0,6238.8,371.9
2013,54,107.0,Logan,11,Central,Mostly Urban,39.9,5765,183.0,14.0,442.0,26.0,3174.3,242.8,7667.0,451.0
2013,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5331,69.0,0.0,312.0,23.0,1294.3,0.0,5852.6,431.4
2013,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,78007,572.0,32.0,1895.0,108.0,733.3,41.0,2429.3,138.4
2013,57,113.0,McLean,11,Central,Mostly Urban,16.5,38808,481.0,26.0,1714.0,97.0,1239.4,67.0,4416.6,249.9
2013,58,115.0,Macon,6,Central,Mostly Urban,15.3,24491,677.0,39.0,1820.0,108.0,2764.3,159.2,7431.3,441.0
2013,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10253,219.0,14.0,730.0,53.0,2136.0,136.5,7119.9,516.9
2013,60,119.0,Madison,3,Southern,Mostly Urban,13.3,59442,705.0,52.0,2841.0,212.0,1186.0,87.5,4779.4,356.7
2013,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8851,251.0,24.0,925.0,79.0,2835.8,271.2,10450.8,892.6
2013,62,123.0,Marshall,10,Central,Completely Rural,100.0,2529,38.0,4.0,130.0,8.0,1502.6,158.2,5140.4,316.3
2013,63,125.0,Mason,8,Central,Mostly Rural,77.5,2979,87.0,5.0,285.0,16.0,2920.4,167.8,9567.0,537.1
2013,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3300,31.0,9.0,197.0,22.0,939.4,272.7,5969.7,666.7
2013,65,129.0,Menard,8,Central,Mostly Rural,75.7,2834,37.0,4.0,152.0,17.0,1305.6,141.1,5363.4,599.9
2013,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3572,37.0,2.0,195.0,14.0,1035.8,56.0,5459.1,391.9
2013,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7852,42.0,1.0,158.0,9.0,534.9,12.7,2012.2,114.6
2013,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6167,99.0,6.0,387.0,38.0,1605.3,97.3,6275.3,616.2
2013,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7073,185.0,7.0,584.0,37.0,2615.6,99.0,8256.8,523.1
2013,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3730,22.0,1.0,182.0,7.0,589.8,26.8,4879.4,187.7
2013,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,12262,104.0,13.0,531.0,38.0,848.1,106.0,4330.5,309.9
2013,72,143.0,Peoria,10,Central,Mostly Urban,14.6,45020,917.0,49.0,2657.0,176.0,2036.9,108.8,5901.8,390.9
2013,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4332,55.0,4.0,274.0,23.0,1269.6,92.3,6325.0,530.9
2013,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3746,68.0,6.0,176.0,14.0,1815.3,160.2,4698.3,373.7
2013,75,149.0,Pike,8,Central,Mostly Rural,72.3,3557,33.0,3.0,209.0,21.0,927.7,84.3,5875.7,590.4
2013,76,151.0,Pope,1,Southern,Completely Rural,100.0,697,12.0,0.0,43.0,1.0,1721.7,0.0,6169.3,143.5
2013,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1318,28.0,5.0,109.0,9.0,2124.4,379.4,8270.1,682.9
2013,78,155.0,Putnam,10,Central,Completely Rural,100.0,1171,10.0,2.0,29.0,2.0,854.0,170.8,2476.5,170.8
2013,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6398,87.0,5.0,376.0,31.0,1359.8,78.1,5876.8,484.5
2013,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3543,103.0,3.0,280.0,14.0,2907.1,84.7,7902.9,395.1
2013,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,33153,615.0,31.0,2013.0,136.0,1855.0,93.5,6071.8,410.2
2013,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,64701,649.0,71.0,3258.0,262.0,1003.1,109.7,5035.5,404.9
2013,83,165.0,Saline,1,Southern,Mostly Urban,43.7,5501,113.0,4.0,461.0,25.0,2054.2,72.7,8380.3,454.5
2013,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,45813,813.0,58.0,2744.0,229.0,1774.6,126.6,5989.6,499.9
2013,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1515,21.0,2.0,87.0,7.0,1386.1,132.0,5742.6,462.0
2013,86,171.0,Scott,7,Central,Completely Rural,100.0,1148,12.0,1.0,57.0,3.0,1045.3,87.1,4965.2,261.3
2013,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4835,87.0,3.0,329.0,20.0,1799.4,62.0,6804.6,413.7
2013,88,175.0,Stark,10,Central,Completely Rural,100.0,1255,21.0,4.0,73.0,7.0,1673.3,318.7,5816.7,557.8
2013,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,10248,132.0,4.0,690.0,48.0,1288.1,39.0,6733.0,468.4
2013,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,31664,295.0,30.0,1478.0,110.0,931.7,94.7,4667.8,347.4
2013,91,181.0,Union,1,Southern,Mostly Rural,65.9,3660,120.0,9.0,331.0,24.0,3278.7,245.9,9043.7,655.7
2013,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,19364,537.0,31.0,1767.0,106.0,2773.2,160.1,9125.2,547.4
2013,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2557,63.0,6.0,203.0,16.0,2463.8,234.6,7939.0,625.7
2013,94,187.0,Warren,9,Central,Mostly Urban,45.5,3953,127.0,8.0,293.0,16.0,3212.7,202.4,7412.1,404.8
2013,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3072,39.0,1.0,132.0,8.0,1269.5,32.6,4296.9,260.4
2013,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3768,67.0,4.0,211.0,13.0,1778.1,106.2,5599.8,345.0
2013,97,193.0,White,2,Southern,Mostly Rural,62.0,3160,59.0,4.0,290.0,17.0,1867.1,126.6,9177.2,538.0
2013,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13154,198.0,17.0,720.0,48.0,1505.2,129.2,5473.6,364.9
2013,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,185608,1004.0,76.0,3675.0,296.0,540.9,40.9,1980.0,159.5
2013,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14719,269.0,11.0,1085.0,59.0,1827.6,74.7,7371.4,400.8
2013,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,70107,1439.0,60.0,4296.0,244.0,2052.6,85.6,6127.8,348.0
2013,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9754,83.0,14.0,305.0,30.0,850.9,143.5,3126.9,307.6
2014,1,1.0,Adams,8,Central,Mostly Urban,32.6,15232,228.0,17.0,1151.0,67.0,1496.8,111.6,7556.5,439.9
2014,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1719,32.0,1.0,155.0,10.0,1861.5,58.2,9016.9,581.7
2014,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3376,61.0,4.0,252.0,18.0,1806.9,118.5,7464.5,533.2
2014,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,14083,95.0,9.0,382.0,32.0,674.6,63.9,2712.5,227.2
2014,5,9.0,Brown,8,Central,Mostly Urban,41.1,1046,12.0,1.0,34.0,4.0,1147.2,95.6,3250.5,382.4
2014,6,11.0,Bureau,13,Central,Mostly Rural,57.4,7416,52.0,3.0,367.0,21.0,701.2,40.5,4948.8,283.2
2014,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1029,3.0,1.0,26.0,2.0,291.5,97.2,2526.7,194.4
2014,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,2875,46.0,2.0,159.0,9.0,1600.0,69.6,5530.4,313.0
2014,9,17.0,Cass,8,Central,Mostly Rural,52.1,3190,32.0,1.0,149.0,6.0,1003.1,31.3,4670.8,188.1
2014,10,19.0,Champaign,6,Central,Mostly Urban,12.7,39516,435.0,34.0,2167.0,126.0,1100.8,86.0,5483.9,318.9
2014,11,21.0,Christian,4,Central,Mostly Urban,43.5,7176,102.0,11.0,404.0,31.0,1421.4,153.3,5629.9,432.0
2014,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3679,61.0,6.0,269.0,25.0,1658.1,163.1,7311.8,679.5
2014,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3032,34.0,2.0,195.0,18.0,1121.4,66.0,6431.4,593.7
2014,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8079,63.0,6.0,236.0,16.0,779.8,74.3,2921.2,198.0
2014,15,29.0,Coles,5,Central,Mostly Urban,24.3,9494,193.0,15.0,777.0,53.0,2032.9,158.0,8184.1,558.2
2014,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1188117,8014.0,736.0,32961.0,2605.0,674.5,61.9,2774.2,219.3
2014,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3832,109.0,8.0,299.0,23.0,2844.5,208.8,7802.7,600.2
2014,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2512,21.0,3.0,91.0,9.0,836.0,119.4,3622.6,358.3
2014,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,22895,218.0,12.0,977.0,47.0,952.2,52.4,4267.3,205.3
2014,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3521,38.0,4.0,223.0,16.0,1079.2,113.6,6333.4,454.4
2014,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5053,34.0,3.0,180.0,14.0,672.9,59.4,3562.2,277.1
2014,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,219235,818.0,71.0,3615.0,252.0,373.1,32.4,1648.9,114.9
2014,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3786,83.0,8.0,322.0,21.0,2192.3,211.3,8505.0,554.7
2014,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1539,16.0,1.0,55.0,1.0,1039.6,65.0,3573.7,65.0
2014,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,8166,59.0,4.0,325.0,13.0,722.5,49.0,3979.9,159.2
2014,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4753,71.0,3.0,277.0,26.0,1493.8,63.1,5827.9,547.0
2014,27,53.0,Ford,11,Central,Mostly Urban,41.8,3141,26.0,2.0,184.0,10.0,827.8,63.7,5858.0,318.4
2014,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8820,154.0,6.0,676.0,51.0,1746.0,68.0,7664.4,578.2
2014,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7253,123.0,12.0,556.0,45.0,1695.8,165.4,7665.8,620.4
2014,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1074,36.0,4.0,113.0,5.0,3352.0,372.4,10521.4,465.5
2014,31,61.0,Greene,7,Central,Mostly Rural,70.8,2928,40.0,3.0,189.0,10.0,1366.1,102.5,6454.9,341.5
2014,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,13090,71.0,7.0,370.0,26.0,542.4,53.5,2826.6,198.6
2014,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1860,39.0,0.0,101.0,4.0,2096.8,0.0,5430.1,215.1
2014,34,67.0,Hancock,9,Central,Mostly Rural,71.0,3887,69.0,4.0,218.0,18.0,1775.1,102.9,5608.4,463.1
2014,35,69.0,Hardin,2,Southern,Completely Rural,100.0,823,16.0,1.0,74.0,5.0,1944.1,121.5,8991.5,607.5
2014,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1340,16.0,4.0,72.0,9.0,1194.0,298.5,5373.1,671.6
2014,37,73.0,Henry,14,Central,Mostly Rural,50.3,11325,74.0,9.0,562.0,38.0,653.4,79.5,4962.5,335.5
2014,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,6381,81.0,14.0,349.0,37.0,1269.4,219.4,5469.4,579.8
2014,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10749,227.0,17.0,881.0,42.0,2111.8,158.2,8196.1,390.7
2014,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2223,19.0,2.0,97.0,5.0,854.7,90.0,4363.5,224.9
2014,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8370,304.0,14.0,898.0,55.0,3632.0,167.3,10728.8,657.1
2014,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4878,51.0,8.0,176.0,20.0,1045.5,164.0,3608.0,410.0
2014,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4361,49.0,4.0,164.0,11.0,1123.6,91.7,3760.6,252.2
2014,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2317,22.0,3.0,133.0,9.0,949.5,129.5,5740.2,388.4
2014,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,142951,1038.0,80.0,4204.0,273.0,726.1,56.0,2940.9,191.0
2014,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,26905,258.0,17.0,990.0,82.0,958.9,63.2,3679.6,304.8
2014,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,36338,150.0,19.0,723.0,70.0,412.8,52.3,1989.7,192.6
2014,48,95.0,Knox,9,Central,Mostly Urban,24.3,10396,168.0,16.0,787.0,62.0,1616.0,153.9,7570.2,596.4
2014,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,179384,1304.0,107.0,4685.0,286.0,726.9,59.6,2611.7,159.4
2014,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,24569,290.0,36.0,1595.0,86.0,1180.3,146.5,6491.9,350.0
2014,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3131,82.0,6.0,258.0,17.0,2619.0,191.6,8240.2,543.0
2014,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7036,118.0,5.0,385.0,15.0,1677.1,71.1,5471.9,213.2
2014,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8116,115.0,13.0,514.0,34.0,1417.0,160.2,6333.2,418.9
2014,54,107.0,Logan,11,Central,Mostly Urban,39.9,5698,126.0,13.0,425.0,27.0,2211.3,228.2,7458.8,473.9
2014,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5264,104.0,6.0,354.0,19.0,1975.7,114.0,6724.9,360.9
2014,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,76655,465.0,36.0,1906.0,121.0,606.6,47.0,2486.5,157.9
2014,57,113.0,McLean,11,Central,Mostly Urban,16.5,38308,379.0,24.0,1708.0,100.0,989.3,62.7,4458.6,261.0
2014,58,115.0,Macon,6,Central,Mostly Urban,15.3,24256,710.0,42.0,1820.0,120.0,2927.1,173.2,7503.3,494.7
2014,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10026,195.0,11.0,690.0,51.0,1944.9,109.7,6882.1,508.7
2014,60,119.0,Madison,3,Southern,Mostly Urban,13.3,59314,635.0,71.0,3259.0,220.0,1070.6,119.7,5494.5,370.9
2014,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8837,217.0,7.0,826.0,30.0,2455.6,79.2,9347.1,339.5
2014,62,123.0,Marshall,10,Central,Completely Rural,100.0,2402,14.0,0.0,138.0,11.0,582.8,0.0,5745.2,458.0
2014,63,125.0,Mason,8,Central,Mostly Rural,77.5,2960,65.0,0.0,240.0,5.0,2195.9,0.0,8108.1,168.9
2014,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3271,39.0,1.0,197.0,9.0,1192.3,30.6,6022.6,275.1
2014,65,129.0,Menard,8,Central,Mostly Rural,75.7,2824,49.0,10.0,155.0,14.0,1735.1,354.1,5488.7,495.8
2014,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3504,40.0,12.0,204.0,20.0,1141.6,342.5,5821.9,570.8
2014,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7680,16.0,0.0,120.0,5.0,208.3,0.0,1562.5,65.1
2014,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6006,130.0,17.0,424.0,41.0,2164.5,283.1,7059.6,682.7
2014,69,137.0,Morgan,7,Central,Mostly Urban,36.2,6808,145.0,4.0,609.0,24.0,2129.8,58.8,8945.4,352.5
2014,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3706,47.0,3.0,194.0,16.0,1268.2,80.9,5234.8,431.7
2014,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,12092,82.0,10.0,453.0,30.0,678.1,82.7,3746.3,248.1
2014,72,143.0,Peoria,10,Central,Mostly Urban,14.6,44751,728.0,38.0,2621.0,161.0,1626.8,84.9,5856.9,359.8
2014,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4211,62.0,6.0,242.0,20.0,1472.3,142.5,5746.9,474.9
2014,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3681,50.0,10.0,167.0,17.0,1358.3,271.7,4536.8,461.8
2014,75,149.0,Pike,8,Central,Mostly Rural,72.3,3520,45.0,3.0,261.0,17.0,1278.4,85.2,7414.8,483.0
2014,76,151.0,Pope,1,Southern,Completely Rural,100.0,651,8.0,1.0,43.0,2.0,1228.9,153.6,6605.2,307.2
2014,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1280,23.0,3.0,99.0,13.0,1796.9,234.4,7734.4,1015.6
2014,78,155.0,Putnam,10,Central,Completely Rural,100.0,1163,7.0,0.0,40.0,2.0,601.9,0.0,3439.4,172.0
2014,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6432,57.0,3.0,342.0,22.0,886.2,46.6,5317.2,342.0
2014,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3591,95.0,1.0,298.0,14.0,2645.5,27.8,8298.5,389.9
2014,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,33023,557.0,29.0,2007.0,117.0,1686.7,87.8,6077.6,354.3
2014,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,63935,606.0,41.0,3299.0,231.0,947.8,64.1,5159.9,361.3
2014,83,165.0,Saline,1,Southern,Mostly Urban,43.7,5360,118.0,7.0,450.0,25.0,2201.5,130.6,8395.5,466.4
2014,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,45616,845.0,45.0,3115.0,176.0,1852.4,98.6,6828.7,385.8
2014,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1432,12.0,3.0,68.0,8.0,838.0,209.5,4748.6,558.7
2014,86,171.0,Scott,7,Central,Completely Rural,100.0,1135,17.0,1.0,54.0,4.0,1497.8,88.1,4757.7,352.4
2014,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4779,119.0,6.0,339.0,19.0,2490.1,125.5,7093.5,397.6
2014,88,175.0,Stark,10,Central,Completely Rural,100.0,1218,2.0,0.0,59.0,3.0,164.2,0.0,4844.0,246.3
2014,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,10113,157.0,7.0,753.0,46.0,1552.5,69.2,7445.9,454.9
2014,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,31423,272.0,21.0,1412.0,69.0,865.6,66.8,4493.5,219.6
2014,91,181.0,Union,1,Southern,Mostly Rural,65.9,3653,112.0,5.0,247.0,16.0,3066.0,136.9,6761.6,438.0
2014,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,19115,454.0,31.0,1707.0,110.0,2375.1,162.2,8930.2,575.5
2014,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2524,73.0,3.0,200.0,12.0,2892.2,118.9,7923.9,475.4
2014,94,187.0,Warren,9,Central,Mostly Urban,45.5,3960,65.0,5.0,264.0,20.0,1641.4,126.3,6666.7,505.1
2014,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3048,22.0,1.0,114.0,6.0,721.8,32.8,3740.2,196.9
2014,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3763,84.0,9.0,220.0,21.0,2232.3,239.2,5846.4,558.1
2014,97,193.0,White,2,Southern,Mostly Rural,62.0,3128,47.0,5.0,251.0,18.0,1502.6,159.8,8024.3,575.4
2014,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,12948,223.0,13.0,758.0,39.0,1722.3,100.4,5854.2,301.2
2014,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,182313,841.0,69.0,3884.0,257.0,461.3,37.8,2130.4,141.0
2014,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14664,249.0,11.0,1071.0,64.0,1698.0,75.0,7303.6,436.4
2014,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,68903,1305.0,75.0,4612.0,258.0,1894.0,108.8,6693.5,374.4
2014,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9674,41.0,8.0,315.0,37.0,423.8,82.7,3256.2,382.5
2015,1,1.0,Adams,8,Central,Mostly Urban,32.6,15257,301.0,15.0,1196.0,57.0,1972.9,98.3,7839.0,373.6
2015,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1617,40.0,4.0,139.0,14.0,2473.7,247.4,8596.2,865.8
2015,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3251,62.0,3.0,208.0,18.0,1907.1,92.3,6398.0,553.7
2015,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,13887,112.0,10.0,420.0,34.0,806.5,72.0,3024.4,244.8
2015,5,9.0,Brown,8,Central,Mostly Urban,41.1,1053,7.0,0.0,26.0,1.0,664.8,0.0,2469.1,95.0
2015,6,11.0,Bureau,13,Central,Mostly Rural,57.4,7302,80.0,5.0,323.0,12.0,1095.6,68.5,4423.4,164.3
2015,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,994,10.0,0.0,28.0,1.0,1006.0,0.0,2816.9,100.6
2015,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,2831,66.0,3.0,156.0,7.0,2331.3,106.0,5510.4,247.3
2015,9,17.0,Cass,8,Central,Mostly Rural,52.1,3082,45.0,5.0,171.0,14.0,1460.1,162.2,5548.3,454.3
2015,10,19.0,Champaign,6,Central,Mostly Urban,12.7,39563,591.0,22.0,2221.0,124.0,1493.8,55.6,5613.8,313.4
2015,11,21.0,Christian,4,Central,Mostly Urban,43.5,6982,137.0,14.0,445.0,47.0,1962.2,200.5,6373.5,673.2
2015,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3620,67.0,1.0,252.0,18.0,1850.8,27.6,6961.3,497.2
2015,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3015,51.0,3.0,218.0,10.0,1691.5,99.5,7230.5,331.7
2015,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8086,72.0,6.0,256.0,22.0,890.4,74.2,3166.0,272.1
2015,15,29.0,Coles,5,Central,Mostly Urban,24.3,9471,226.0,21.0,766.0,62.0,2386.2,221.7,8087.8,654.6
2015,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1176730,9423.0,653.0,32192.0,2485.0,800.8,55.5,2735.7,211.2
2015,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3884,140.0,5.0,333.0,20.0,3604.5,128.7,8573.6,514.9
2015,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2464,26.0,0.0,93.0,9.0,1055.2,0.0,3774.4,365.3
2015,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,22687,220.0,32.0,906.0,78.0,969.7,141.0,3993.5,343.8
2015,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3537,66.0,1.0,266.0,9.0,1866.0,28.3,7520.5,254.5
2015,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5021,34.0,4.0,170.0,10.0,677.2,79.7,3385.8,199.2
2015,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,217083,1015.0,66.0,3775.0,247.0,467.6,30.4,1739.0,113.8
2015,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3697,127.0,10.0,392.0,20.0,3435.2,270.5,10603.2,541.0
2015,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1458,19.0,1.0,62.0,6.0,1303.2,68.6,4252.4,411.5
2015,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,8193,126.0,8.0,381.0,29.0,1537.9,97.6,4650.3,354.0
2015,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4708,105.0,7.0,299.0,25.0,2230.2,148.7,6350.9,531.0
2015,27,53.0,Ford,11,Central,Mostly Urban,41.8,3156,56.0,4.0,238.0,12.0,1774.4,126.7,7541.2,380.2
2015,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8796,209.0,12.0,712.0,47.0,2376.1,136.4,8094.6,534.3
2015,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7152,136.0,7.0,548.0,36.0,1901.6,97.9,7662.2,503.4
2015,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1076,34.0,1.0,108.0,7.0,3159.9,92.9,10037.2,650.6
2015,31,61.0,Greene,7,Central,Mostly Rural,70.8,2883,44.0,3.0,167.0,10.0,1526.2,104.1,5792.6,346.9
2015,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,13005,76.0,10.0,361.0,26.0,584.4,76.9,2775.9,199.9
2015,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1823,46.0,2.0,111.0,7.0,2523.3,109.7,6088.9,384.0
2015,34,67.0,Hancock,9,Central,Mostly Rural,71.0,3864,46.0,4.0,243.0,16.0,1190.5,103.5,6288.8,414.1
2015,35,69.0,Hardin,2,Southern,Completely Rural,100.0,769,27.0,2.0,69.0,7.0,3511.1,260.1,8972.7,910.3
2015,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1329,22.0,1.0,86.0,10.0,1655.4,75.2,6471.0,752.4
2015,37,73.0,Henry,14,Central,Mostly Rural,50.3,11223,192.0,8.0,665.0,41.0,1710.8,71.3,5925.3,365.3
2015,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,6307,98.0,8.0,362.0,23.0,1553.8,126.8,5739.7,364.7
2015,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10689,220.0,9.0,859.0,45.0,2058.2,84.2,8036.3,421.0
2015,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2205,33.0,0.0,94.0,0.0,1496.6,0.0,4263.0,0.0
2015,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8451,354.0,15.0,819.0,43.0,4188.9,177.5,9691.2,508.8
2015,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4713,69.0,4.0,219.0,12.0,1464.0,84.9,4646.7,254.6
2015,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4289,81.0,2.0,230.0,9.0,1888.6,46.6,5362.6,209.8
2015,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2346,26.0,3.0,109.0,12.0,1108.3,127.9,4646.2,511.5
