year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,intake_screening,other,social_history,supplemental_social_history,intake_screening_rate,other_rate,social_history_rate,supplemental_social_history_rate
2015,31,61.0,Greene,7,Central,Mostly Rural,70.8,1396,0.0,1.0,0.0,0.0,0.0,71.6,0.0,0.0
2015,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6190,37.0,0.0,4.0,0.0,597.7,0.0,64.6,0.0
2015,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1805,34.0,13.0,2.0,0.0,1883.7,720.2,110.8,0.0
2015,35,69.0,Hardin,2,Southern,Completely Rural,100.0,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,36,71.0,Henderson,9,Central,Mostly Rural,99.7,631,6.0,4.0,0.0,0.0,950.9,633.9,0.0,0.0
2015,37,73.0,Henry,14,Central,Mostly Rural,50.3,5362,93.0,3.0,5.0,0.0,1734.4,55.9,93.2,0.0
2015,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3074,30.0,13.0,1.0,0.0,975.9,422.9,32.5,0.0
2015,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4621,2.0,0.0,8.0,0.0,43.3,0.0,173.1,0.0
2015,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3650,0.0,0.0,5.0,0.0,0.0,0.0,137.0,0.0
2015,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2310,36.0,1.0,11.0,0.0,1558.4,43.3,476.2,0.0
2015,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2115,0.0,0.0,6.0,0.0,0.0,0.0,283.7,0.0
2015,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1149,0.0,0.0,2.0,0.0,0.0,0.0,174.1,0.0
2015,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,67442,277.0,578.0,297.0,789.0,410.7,857.0,440.4,1169.9
2015,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,12508,121.0,253.0,14.0,9.0,967.4,2022.7,111.9,72.0
2015,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,16693,116.0,203.0,55.0,5.0,694.9,1216.1,329.5,30.0
2015,48,95.0,Knox,9,Central,Mostly Urban,24.3,4719,28.0,60.0,1.0,1.0,593.3,1271.5,21.2,21.2
2015,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,86326,102.0,403.0,358.0,65.0,118.2,466.8,414.7,75.3
2015,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11787,212.0,1.0,12.0,0.0,1798.6,8.5,101.8,0.0
2015,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3145,125.0,0.0,0.0,0.0,3974.6,0.0,0.0,0.0
2015,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3847,321.0,19.0,18.0,1.0,8344.2,493.9,467.9,26.0
2015,54,107.0,Logan,11,Central,Mostly Urban,39.9,2623,0.0,0.0,4.0,0.0,0.0,0.0,152.5,0.0
2015,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2380,103.0,30.0,2.0,0.0,4327.7,1260.5,84.0,0.0
2015,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,38125,116.0,113.0,139.0,4.0,304.3,296.4,364.6,10.5
2015,57,113.0,McLean,11,Central,Mostly Urban,16.5,16897,2816.0,61.0,224.0,56.0,16665.7,361.0,1325.7,331.4
2015,58,115.0,Macon,6,Central,Mostly Urban,15.3,10685,0.0,2.0,21.0,3.0,0.0,18.7,196.5,28.1
2015,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4817,0.0,0.0,1.0,1.0,0.0,0.0,20.8,20.8
2015,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26817,154.0,8.0,13.0,0.0,574.3,29.8,48.5,0.0
2015,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3837,0.0,0.0,37.0,0.0,0.0,0.0,964.3,0.0
2015,62,123.0,Marshall,10,Central,Completely Rural,100.0,1089,0.0,0.0,4.0,0.0,0.0,0.0,367.3,0.0
2015,63,125.0,Mason,8,Central,Mostly Rural,77.5,1446,0.0,13.0,7.0,3.0,0.0,899.0,484.1,207.5
2015,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,65,129.0,Menard,8,Central,Mostly Rural,75.7,1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1680,0.0,0.0,2.0,0.0,0.0,0.0,119.0,0.0
2015,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2734,0.0,1.0,5.0,0.0,0.0,36.6,182.9,0.0
2015,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3155,210.0,4.0,10.0,4.0,6656.1,126.8,317.0,126.8
2015,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1709,0.0,1.0,0.0,0.0,0.0,58.5,0.0,0.0
2015,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5856,3.0,26.0,3.0,0.0,51.2,444.0,51.2,0.0
2015,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19039,0.0,112.0,159.0,73.0,0.0,588.3,835.1,383.4
2015,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2019,0.0,8.0,6.0,6.0,0.0,396.2,297.2,297.2
2015,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,75,149.0,Pike,8,Central,Mostly Rural,72.3,1630,0.0,0.0,3.0,0.0,0.0,0.0,184.0,0.0
2015,76,151.0,Pope,1,Southern,Completely Rural,100.0,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,621,0.0,2.0,0.0,0.0,0.0,322.1,0.0,0.0
2015,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2931,0.0,1.0,15.0,6.0,0.0,34.1,511.8,204.7
2015,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14285,168.0,223.0,84.0,0.0,1176.1,1561.1,588.0,0.0
2015,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,28541,0.0,3.0,9.0,1.0,0.0,10.5,31.5,3.5
2015,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2482,43.0,0.0,1.0,0.0,1732.5,0.0,40.3,0.0
2015,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21029,855.0,1242.0,75.0,0.0,4065.8,5906.1,356.7,0.0
2015,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,682,17.0,30.0,7.0,0.0,2492.7,4398.8,1026.4,0.0
2015,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,88,175.0,Stark,10,Central,Completely Rural,100.0,602,0.0,0.0,1.0,0.0,0.0,0.0,166.1,0.0
2015,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4616,0.0,0.0,29.0,0.0,0.0,0.0,628.2,0.0
2015,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14060,166.0,97.0,12.0,6.0,1180.7,689.9,85.3,42.7
2015,91,181.0,Union,1,Southern,Mostly Rural,65.9,1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8376,0.0,0.0,12.0,0.0,0.0,0.0,143.3,0.0
2015,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1153,0.0,0.0,1.0,0.0,0.0,0.0,86.7,0.0
2015,94,187.0,Warren,9,Central,Mostly Urban,45.5,1735,28.0,15.0,0.0,0.0,1613.8,864.6,0.0,0.0
2015,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1393,0.0,14.0,2.0,0.0,0.0,1005.0,143.6,0.0
2015,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,97,193.0,White,2,Southern,Mostly Rural,62.0,1351,0.0,0.0,4.0,0.0,0.0,0.0,296.1,0.0
2015,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6047,81.0,23.0,10.0,0.0,1339.5,380.4,165.4,0.0
2015,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,88912,688.0,1.0,13.0,2.0,773.8,1.1,14.6,2.2
2015,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6703,152.0,0.0,3.0,0.0,2267.6,0.0,44.8,0.0
2015,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,31404,903.0,0.0,80.0,105.0,2875.4,0.0,254.7,334.4
2015,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4575,0.0,0.0,31.0,0.0,0.0,0.0,677.6,0.0
2015,78,155.0,Putnam,10,Central,Completely Rural,100.0,552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
