year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,attack_school_personnel,offense_against_children,attack_school_personnel_rate,offense_against_children_rate
2015,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,2654,1.0,,37.7,
2015,9,17.0,Cass,8,Central,Mostly Rural,52.1,2910,1.0,,34.4,
2015,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37260,67.0,,179.8,
2015,11,21.0,Christian,4,Central,Mostly Urban,43.5,6541,4.0,,61.2,
2015,13,25.0,Clay,4,Southern,Mostly Rural,64.7,2850,0.0,,0.0,
2015,15,29.0,Coles,5,Central,Mostly Urban,24.3,8925,1.0,,11.2,
2015,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1111081,1153.0,,103.8,
2015,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3647,9.0,,246.8,
2015,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2318,0.0,,0.0,
2015,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,21427,23.0,,107.3,
2015,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4742,1.0,,21.1,
2015,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,204014,61.0,,29.9,
2015,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3465,1.0,,28.9,
2015,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7704,103.0,,1337.0,
2015,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4416,1.0,,22.6,
2015,27,53.0,Ford,11,Central,Mostly Urban,41.8,2964,5.0,,168.7,
2015,29,57.0,Fulton,9,Central,Mostly Rural,60.0,6704,1.0,,14.9,
2015,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1024,2.0,,195.3,
2015,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12265,3.0,,24.5,
2015,34,67.0,Hancock,9,Central,Mostly Rural,71.0,3629,0.0,,0.0,
2015,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,5896,3.0,,50.9,
2015,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10064,1.0,,9.9,
2015,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2089,0.0,,0.0,
2015,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8022,8.0,,99.7,
2015,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4417,5.0,,113.2,
2015,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4020,3.0,,74.6,
2015,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2204,1.0,,45.4,
2015,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,132997,81.0,,60.9,
2015,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,24837,11.0,,44.3,
2015,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,34404,5.0,,14.5,
2015,48,95.0,Knox,9,Central,Mostly Urban,24.3,9621,4.0,,41.6,
2015,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,165457,50.0,,30.2,
2015,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,22789,38.0,,166.7,
2015,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,6507,5.0,,76.8,
2015,54,107.0,Logan,11,Central,Mostly Urban,39.9,5314,4.0,,75.3,
2015,55,109.0,McDonough,9,Central,Mostly Urban,29.5,4959,28.0,,564.6,
2015,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,70628,22.0,,31.1,
2015,57,113.0,McLean,11,Central,Mostly Urban,16.5,35929,17.0,,47.3,
2015,58,115.0,Macon,6,Central,Mostly Urban,15.3,22648,9.0,,39.7,
2015,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,9230,2.0,,21.7,
2015,60,119.0,Madison,3,Southern,Mostly Urban,13.3,55628,402.0,,722.7,
2015,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8325,0.0,,0.0,
2015,62,123.0,Marshall,10,Central,Completely Rural,100.0,2264,5.0,,220.8,
2015,63,125.0,Mason,8,Central,Mostly Rural,77.5,2705,1.0,,37.0,
2015,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3056,1.0,,32.7,
2015,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3206,0.0,,0.0,
2015,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7233,0.0,,0.0,
2015,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,5621,8.0,,142.3,
2015,69,137.0,Morgan,7,Central,Mostly Urban,36.2,6456,33.0,,511.2,
2015,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,11175,1.0,,8.9,
2015,72,143.0,Peoria,10,Central,Mostly Urban,14.6,42217,218.0,,516.4,
2015,73,145.0,Perry,20,Southern,Mostly Urban,43.6,3947,4.0,,101.3,
2015,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,5927,2.0,,33.7,
2015,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3386,0.0,,0.0,
2015,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,31015,58.0,,187.0,
2015,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,59423,19.0,,32.0,
2015,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,42643,105.0,,246.2,
2015,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1299,2.0,,154.0,
2015,86,171.0,Scott,7,Central,Completely Rural,100.0,1047,3.0,,286.5,
2015,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4364,1.0,,22.9,
2015,88,175.0,Stark,10,Central,Completely Rural,100.0,1137,1.0,,88.0,
2015,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,9285,3.0,,32.3,
2015,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,29212,4.0,,13.7,
2015,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,17868,46.0,,257.4,
2015,94,187.0,Warren,9,Central,Mostly Urban,45.5,3643,7.0,,192.1,
2015,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,12097,29.0,,239.7,
2015,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,168217,110.0,,65.4,
2015,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14016,1.0,,7.1,
2015,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,64293,54.0,,84.0,
2015,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9021,0.0,,0.0,
2016,1,1.0,Adams,8,Central,Mostly Urban,32.6,14284,26.0,,182.0,
2016,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,12827,10.0,,78.0,
2016,6,11.0,Bureau,13,Central,Mostly Rural,57.4,6848,1.0,,14.6,
2016,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,2677,1.0,,37.4,
2016,9,17.0,Cass,8,Central,Mostly Rural,52.1,2880,1.0,,34.7,
2016,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37219,67.0,,180.0,
2016,11,21.0,Christian,4,Central,Mostly Urban,43.5,6410,4.0,,62.4,
2016,13,25.0,Clay,4,Southern,Mostly Rural,64.7,2836,0.0,,0.0,
2016,15,29.0,Coles,5,Central,Mostly Urban,24.3,8884,1.0,,11.3,
2016,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1097535,1153.0,,105.1,
2016,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3598,9.0,,250.1,
2016,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2314,0.0,,0.0,
2016,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,21242,23.0,,108.3,
2016,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4689,1.0,,21.3,
2016,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,201546,61.0,,30.3,
2016,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3410,1.0,,29.3,
2016,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7668,103.0,,1343.2,
2016,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4326,1.0,,23.1,
2016,27,53.0,Ford,11,Central,Mostly Urban,41.8,2911,5.0,,171.8,
2016,29,57.0,Fulton,9,Central,Mostly Rural,60.0,6670,1.0,,15.0,
2016,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1016,2.0,,196.9,
2016,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12148,3.0,,24.7,
2016,34,67.0,Hancock,9,Central,Mostly Rural,71.0,3667,0.0,,0.0,
2016,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,5774,3.0,,52.0,
2016,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10164,1.0,,9.8,
2016,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2065,0.0,,0.0,
2016,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8043,8.0,,99.5,
2016,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4270,5.0,,117.1,
2016,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,3956,3.0,,75.8,
2016,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2215,1.0,,45.1,
2016,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,131537,81.0,,61.6,
2016,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,24385,11.0,,45.1,
2016,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,34456,5.0,,14.5,
2016,48,95.0,Knox,9,Central,Mostly Urban,24.3,9497,4.0,,42.1,
2016,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,163369,50.0,,30.6,
2016,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,22453,38.0,,169.2,
2016,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,6432,5.0,,77.7,
2016,54,107.0,Logan,11,Central,Mostly Urban,39.9,5301,4.0,,75.5,
2016,55,109.0,McDonough,9,Central,Mostly Urban,29.5,4939,28.0,,566.9,
2016,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,69299,22.0,,31.7,
2016,57,113.0,McLean,11,Central,Mostly Urban,16.5,35740,17.0,,47.6,
2016,58,115.0,Macon,6,Central,Mostly Urban,15.3,22452,9.0,,40.1,
2016,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,9168,2.0,,21.8,
2016,60,119.0,Madison,3,Southern,Mostly Urban,13.3,55231,402.0,,727.9,
2016,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8280,0.0,,0.0,
2016,62,123.0,Marshall,10,Central,Completely Rural,100.0,2284,5.0,,218.9,
2016,63,125.0,Mason,8,Central,Mostly Rural,77.5,2653,1.0,,37.7,
2016,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3040,1.0,,32.9,
2016,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3121,0.0,,0.0,
2016,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7202,0.0,,0.0,
2016,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,5563,8.0,,143.8,
2016,69,137.0,Morgan,7,Central,Mostly Urban,36.2,6276,33.0,,525.8,
2016,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,10949,1.0,,9.1,
2016,72,143.0,Peoria,10,Central,Mostly Urban,14.6,41784,218.0,,521.7,
2016,73,145.0,Perry,20,Southern,Mostly Urban,43.6,3932,4.0,,101.7,
2016,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,5893,2.0,,33.9,
2016,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3387,0.0,,0.0,
2016,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,30669,58.0,,189.1,
2016,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,58861,19.0,,32.3,
2016,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,42176,105.0,,249.0,
2016,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1251,2.0,,159.9,
2016,86,171.0,Scott,7,Central,Completely Rural,100.0,1013,3.0,,296.2,
2016,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4334,1.0,,23.1,
2016,88,175.0,Stark,10,Central,Completely Rural,100.0,1150,1.0,,87.0,
2016,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,9294,3.0,,32.3,
2016,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,28955,4.0,,13.8,
2016,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,17782,46.0,,258.7,
2016,94,187.0,Warren,9,Central,Mostly Urban,45.5,3633,7.0,,192.7,
2016,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,11874,29.0,,244.2,
2016,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,166001,110.0,,66.3,
2016,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14050,1.0,,7.1,
2016,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,63635,54.0,,84.9,
2016,102,203.0,Woodford,11,Central,Mostly Rural,54.9,8964,0.0,,0.0,
2017,1,1.0,Adams,8,Central,Mostly Urban,32.6,14106,,22.0,,156.0
2017,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,12562,,2.0,,15.9
2017,6,11.0,Bureau,13,Central,Mostly Rural,57.4,6747,,1.0,,14.8
2017,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,2625,,0.0,,0.0
2017,9,17.0,Cass,8,Central,Mostly Rural,52.1,2839,,1.0,,35.2
2017,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37261,,76.0,,204.0
2017,11,21.0,Christian,4,Central,Mostly Urban,43.5,6307,,1.0,,15.9
2017,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3404,,1.0,,29.4
2017,13,25.0,Clay,4,Southern,Mostly Rural,64.7,2841,,2.0,,70.4
2017,15,29.0,Coles,5,Central,Mostly Urban,24.3,8800,,1.0,,11.4
2017,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1080834,,1117.0,,103.3
2017,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3547,,1.0,,28.2
2017,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2280,,1.0,,43.9
2017,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,21122,,22.0,,104.2
2017,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4644,,0.0,,0.0
2017,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,199859,,59.0,,29.5
2017,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3343,,5.0,,149.6
2017,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7637,,71.0,,929.7
2017,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4286,,0.0,,0.0
2017,27,53.0,Ford,11,Central,Mostly Urban,41.8,2876,,2.0,,69.5
2017,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8222,,1.0,,12.2
2017,29,57.0,Fulton,9,Central,Mostly Rural,60.0,6543,,2.0,,30.6
2017,31,61.0,Greene,7,Central,Mostly Rural,70.8,2647,,0.0,,0.0
2017,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12188,,1.0,,8.2
2017,34,67.0,Hancock,9,Central,Mostly Rural,71.0,3557,,1.0,,28.1
2017,37,73.0,Henry,14,Central,Mostly Rural,50.3,10342,,0.0,,0.0
2017,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,5660,,3.0,,53.0
2017,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10005,,1.0,,10.0
2017,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2056,,1.0,,48.6
2017,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8026,,17.0,,211.8
2017,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4229,,2.0,,47.3
2017,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,3877,,0.0,,0.0
2017,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,129664,,60.0,,46.3
2017,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,23861,,13.0,,54.5
2017,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,34266,,3.0,,8.8
2017,48,95.0,Knox,9,Central,Mostly Urban,24.3,9445,,0.0,,0.0
2017,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,160415,,72.0,,44.9
2017,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,22254,,34.0,,152.8
2017,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,6448,,9.0,,139.6
2017,53,105.0,Livingston,11,Central,Mostly Urban,40.8,7314,,4.0,,54.7
2017,55,109.0,McDonough,9,Central,Mostly Urban,29.5,4825,,4.0,,82.9
2017,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,68418,,27.0,,39.5
2017,57,113.0,McLean,11,Central,Mostly Urban,16.5,35388,,15.0,,42.4
2017,58,115.0,Macon,6,Central,Mostly Urban,15.3,22203,,26.0,,117.1
2017,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,9121,,3.0,,32.9
2017,60,119.0,Madison,3,Southern,Mostly Urban,13.3,54948,,283.0,,515.0
2017,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8274,,13.0,,157.1
2017,62,123.0,Marshall,10,Central,Completely Rural,100.0,2228,,0.0,,0.0
2017,65,129.0,Menard,8,Central,Mostly Rural,75.7,2557,,0.0,,0.0
2017,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7163,,0.0,,0.0
2017,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,5468,,5.0,,91.4
2017,69,137.0,Morgan,7,Central,Mostly Urban,36.2,6116,,24.0,,392.4
2017,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,10793,,7.0,,64.9
2017,72,143.0,Peoria,10,Central,Mostly Urban,14.6,41003,,340.0,,829.2
2017,73,145.0,Perry,20,Southern,Mostly Urban,43.6,3876,,10.0,,258.0
2017,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3460,,0.0,,0.0
2017,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,30426,,1117.0,,3671.2
2017,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,58324,,16.0,,27.4
2017,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,41483,,130.0,,313.4
2017,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1240,,0.0,,0.0
2017,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4334,,1.0,,23.1
2017,88,175.0,Stark,10,Central,Completely Rural,100.0,1110,,4.0,,360.4
2017,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,9122,,20.0,,219.3
2017,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,28764,,6.0,,20.9
2017,91,181.0,Union,1,Southern,Mostly Rural,65.9,3362,,2.0,,59.5
2017,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,17459,,45.0,,257.7
2017,94,187.0,Warren,9,Central,Mostly Urban,45.5,3582,,8.0,,223.3
2017,97,193.0,White,2,Southern,Mostly Rural,62.0,2908,,7.0,,240.7
2017,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,11615,,8.0,,68.9
2017,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,163240,,117.0,,71.7
2017,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13914,,0.0,,0.0
2017,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,62841,,558.0,,888.0
