year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,death,imprisonment,other,probation,death_rate,imprisonment_rate,other_rate,probation_rate
2013,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38669,0.0,132.0,7.0,153.0,0.0,341.4,18.1,395.7
2013,62,123.0,Marshall,10,Central,Completely Rural,100.0,12128,0.0,15.0,0.0,7.0,0.0,123.7,0.0,57.7
2013,63,125.0,Mason,8,Central,Mostly Rural,77.5,14144,0.0,34.0,5.0,55.0,0.0,240.4,35.4,388.9
2013,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14847,0.0,33.0,4.0,62.0,0.0,222.3,26.9,417.6
2013,65,129.0,Menard,8,Central,Mostly Rural,75.7,12572,0.0,9.0,1.0,17.0,0.0,71.6,8.0,135.2
2013,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16075,0.0,14.0,13.0,40.0,0.0,87.1,80.9,248.8
2013,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33457,0.0,22.0,15.0,42.0,0.0,65.8,44.8,125.5
2013,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29362,0.0,103.0,13.0,46.0,0.0,350.8,44.3,156.7
2013,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35000,0.0,40.0,25.0,88.0,0.0,114.3,71.4,251.4
2013,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14796,0.0,14.0,1.0,23.0,0.0,94.6,6.8,155.4
2013,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,52266,0.0,65.0,26.0,92.0,0.0,124.4,49.7,176.0
2013,72,143.0,Peoria,10,Central,Mostly Urban,14.6,188643,0.0,438.0,0.0,418.0,0.0,232.2,0.0,221.6
2013,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21714,0.0,24.0,24.0,36.0,0.0,110.5,110.5,165.8
2013,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16429,0.0,10.0,1.0,22.0,0.0,60.9,6.1,133.9
2013,75,149.0,Pike,8,Central,Mostly Rural,72.3,16071,0.0,26.0,4.0,54.0,0.0,161.8,24.9,336.0
2013,76,151.0,Pope,1,Southern,Completely Rural,100.0,4457,0.0,16.0,1.0,17.0,0.0,359.0,22.4,381.4
2013,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5893,0.0,7.0,9.0,19.0,0.0,118.8,152.7,322.4
2013,78,155.0,Putnam,10,Central,Completely Rural,100.0,5855,0.0,11.0,3.0,22.0,0.0,187.9,51.2,375.7
2013,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33175,0.0,42.0,23.0,30.0,0.0,126.6,69.3,90.4
2013,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16008,0.0,54.0,0.0,52.0,0.0,337.3,0.0,324.8
2013,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147650,0.0,156.0,187.0,385.0,0.0,105.7,126.7,260.8
2013,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,266831,0.0,534.0,89.0,915.0,0.0,200.1,33.4,342.9
2013,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24803,0.0,82.0,1.0,123.0,0.0,330.6,4.0,495.9
2013,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199141,0.0,327.0,45.0,309.0,0.0,164.2,22.6,155.2
2013,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7392,0.0,22.0,5.0,25.0,0.0,297.6,67.6,338.2
2013,86,171.0,Scott,7,Central,Completely Rural,100.0,5211,0.0,4.0,5.0,10.0,0.0,76.8,96.0,191.9
2013,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22137,0.0,34.0,12.0,60.0,0.0,153.6,54.2,271.0
2013,88,175.0,Stark,10,Central,Completely Rural,100.0,5705,0.0,11.0,0.0,8.0,0.0,192.8,0.0,140.2
2013,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46671,0.0,98.0,3.0,135.0,0.0,210.0,6.4,289.3
2013,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,136266,0.0,211.0,16.0,266.0,0.0,154.8,11.7,195.2
2013,91,181.0,Union,1,Southern,Mostly Rural,65.9,17539,0.0,77.0,15.0,30.0,0.0,439.0,85.5,171.0
2013,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80585,0.0,191.0,5.0,267.0,0.0,237.0,6.2,331.3
2013,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11671,0.0,16.0,9.0,44.0,0.0,137.1,77.1,377.0
2013,94,187.0,Warren,9,Central,Mostly Urban,45.5,17662,0.0,21.0,9.0,31.0,0.0,118.9,51.0,175.5
2013,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14414,0.0,6.0,10.0,29.0,0.0,41.6,69.4,201.2
2013,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16664,0.0,11.0,4.0,21.0,0.0,66.0,24.0,126.0
2013,97,193.0,White,2,Southern,Mostly Rural,62.0,14434,0.0,44.0,28.0,42.0,0.0,304.8,194.0,291.0
2013,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,57468,0.0,118.0,6.0,158.0,0.0,205.3,10.4,274.9
2013,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,683734,0.0,984.0,104.0,1180.0,0.0,143.9,15.2,172.6
2013,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67450,0.0,96.0,67.0,120.0,0.0,142.3,99.3,177.9
2013,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,290945,0.0,741.0,379.0,1374.0,0.0,254.7,130.3,472.3
2013,102,203.0,Woodford,11,Central,Mostly Rural,54.9,39027,0.0,52.0,17.0,43.0,0.0,133.2,43.6,110.2
2014,1,1.0,Adams,8,Central,Mostly Urban,32.6,66966,0.0,212.0,5.0,299.0,0.0,316.6,7.5,446.5
2014,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7083,0.0,8.0,13.0,18.0,0.0,112.9,183.5,254.1
2014,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17070,0.0,34.0,1.0,42.0,0.0,199.2,5.9,246.0
2014,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53714,0.0,79.0,39.0,133.0,0.0,147.1,72.6,247.6
2014,5,9.0,Brown,8,Central,Mostly Urban,41.1,6832,0.0,7.0,3.0,7.0,0.0,102.5,43.9,102.5
2014,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33856,0.0,49.0,1.0,31.0,0.0,144.7,3.0,91.6
2014,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4925,0.0,14.0,0.0,11.0,0.0,284.3,0.0,223.4
2014,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14783,0.0,18.0,3.0,22.0,0.0,121.8,20.3,148.8
2014,9,17.0,Cass,8,Central,Mostly Rural,52.1,13081,0.0,24.0,1.0,56.0,0.0,183.5,7.6,428.1
2014,10,19.0,Champaign,6,Central,Mostly Urban,12.7,207942,0.0,543.0,92.0,703.0,0.0,261.1,44.2,338.1
2014,11,21.0,Christian,4,Central,Mostly Urban,43.5,33813,0.0,65.0,6.0,96.0,0.0,192.2,17.7,283.9
2014,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16047,0.0,22.0,2.0,48.0,0.0,137.1,12.5,299.1
2014,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13445,0.0,29.0,1.0,51.0,0.0,215.7,7.4,379.3
2014,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37646,0.0,53.0,23.0,69.0,0.0,140.8,61.1,183.3
2014,15,29.0,Coles,5,Central,Mostly Urban,24.3,52523,0.0,103.0,22.0,243.0,0.0,196.1,41.9,462.7
2014,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5254675,0.0,14154.0,2299.0,8304.0,0.0,269.4,43.8,158.0
2014,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19285,0.0,44.0,3.0,83.0,0.0,228.2,15.6,430.4
2014,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10923,0.0,30.0,6.0,21.0,0.0,274.6,54.9,192.3
2014,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104560,0.0,132.0,122.0,237.0,0.0,126.2,116.7,226.7
2014,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16217,0.0,27.0,3.0,30.0,0.0,166.5,18.5,185.0
2014,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19906,0.0,29.0,1.0,34.0,0.0,145.7,5.0,170.8
2014,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,933425,0.0,674.0,491.0,783.0,0.0,72.2,52.6,83.9
2014,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17807,0.0,44.0,12.0,57.0,0.0,247.1,67.4,320.1
2014,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6628,0.0,8.0,3.0,15.0,0.0,120.7,45.3,226.3
2014,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34122,0.0,53.0,18.0,87.0,0.0,155.3,52.8,255.0
2014,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22076,0.0,71.0,6.0,73.0,0.0,321.6,27.2,330.7
2014,27,53.0,Ford,11,Central,Mostly Urban,41.8,13540,0.0,11.0,4.0,30.0,0.0,81.2,29.5,221.6
2014,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39446,0.0,71.0,29.0,156.0,0.0,180.0,73.5,395.5
2014,29,57.0,Fulton,9,Central,Mostly Rural,60.0,35995,0.0,57.0,21.0,54.0,0.0,158.4,58.3,150.0
2014,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5278,0.0,11.0,8.0,8.0,0.0,208.4,151.6,151.6
2014,31,61.0,Greene,7,Central,Mostly Rural,70.8,13415,0.0,12.0,2.0,39.0,0.0,89.5,14.9,290.7
2014,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50287,0.0,55.0,27.0,79.0,0.0,109.4,53.7,157.1
2014,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8314,0.0,23.0,15.0,16.0,0.0,276.6,180.4,192.4
2014,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18324,0.0,20.0,3.0,24.0,0.0,109.1,16.4,131.0
2014,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4149,0.0,6.0,7.0,2.0,0.0,144.6,168.7,48.2
2014,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7011,0.0,11.0,7.0,9.0,0.0,156.9,99.8,128.4
2014,37,73.0,Henry,14,Central,Mostly Rural,50.3,49824,0.0,70.0,31.0,116.0,0.0,140.5,62.2,232.8
2014,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28719,0.0,21.0,4.0,54.0,0.0,73.1,13.9,188.0
2014,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59359,0.0,137.0,54.0,193.0,0.0,230.8,91.0,325.1
2014,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9633,0.0,9.0,0.0,14.0,0.0,93.4,0.0,145.3
2014,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38374,0.0,71.0,91.0,132.0,0.0,185.0,237.1,344.0
2014,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22492,0.0,37.0,36.0,43.0,0.0,164.5,160.1,191.2
2014,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22341,0.0,11.0,8.0,24.0,0.0,49.2,35.8,107.4
2014,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12887,0.0,23.0,3.0,11.0,0.0,178.5,23.3,85.4
2014,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,525625,0.0,152.0,21.0,234.0,0.0,28.9,4.0,44.5
2014,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,111883,0.0,172.0,38.0,152.0,0.0,153.7,34.0,135.9
2014,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,121374,0.0,58.0,55.0,141.0,0.0,47.8,45.3,116.2
2014,48,95.0,Knox,9,Central,Mostly Urban,24.3,51944,0.0,88.0,1.0,164.0,0.0,169.4,1.9,315.7
2014,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704294,0.0,492.0,195.0,1044.0,0.0,69.9,27.7,148.2
2014,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111660,0.0,169.0,42.0,161.0,0.0,151.4,37.6,144.2
2014,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16562,0.0,31.0,2.0,52.0,0.0,187.2,12.1,314.0
2014,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34910,0.0,40.0,9.0,62.0,0.0,114.6,25.8,177.6
2014,53,105.0,Livingston,11,Central,Mostly Urban,40.8,37036,0.0,74.0,33.0,99.0,0.0,199.8,89.1,267.3
2014,54,107.0,Logan,11,Central,Mostly Urban,39.9,29660,0.0,63.0,4.0,74.0,0.0,212.4,13.5,249.5
2014,55,109.0,McDonough,9,Central,Mostly Urban,29.5,31799,0.0,34.0,26.0,90.0,0.0,106.9,81.8,283.0
2014,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307404,0.0,165.0,101.0,235.0,0.0,53.7,32.9,76.4
2014,57,113.0,McLean,11,Central,Mostly Urban,16.5,174105,0.0,370.0,56.0,780.0,0.0,212.5,32.2,448.0
2014,58,115.0,Macon,6,Central,Mostly Urban,15.3,108515,0.0,483.0,30.0,658.0,0.0,445.1,27.6,606.4
2014,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,46208,0.0,62.0,8.0,85.0,0.0,134.2,17.3,184.0
2014,60,119.0,Madison,3,Southern,Mostly Urban,13.3,266566,0.0,564.0,234.0,942.0,0.0,211.6,87.8,353.4
2014,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38555,0.0,86.0,13.0,126.0,0.0,223.1,33.7,326.8
2014,62,123.0,Marshall,10,Central,Completely Rural,100.0,11966,0.0,13.0,1.0,15.0,0.0,108.6,8.4,125.4
2014,63,125.0,Mason,8,Central,Mostly Rural,77.5,14103,0.0,31.0,8.0,51.0,0.0,219.8,56.7,361.6
2014,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14756,0.0,31.0,4.0,66.0,0.0,210.1,27.1,447.3
2014,65,129.0,Menard,8,Central,Mostly Rural,75.7,12508,0.0,17.0,3.0,22.0,0.0,135.9,24.0,175.9
2014,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15901,0.0,16.0,13.0,29.0,0.0,100.6,81.8,182.4
2014,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33540,0.0,23.0,14.0,45.0,0.0,68.6,41.7,134.2
2014,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29449,0.0,84.0,9.0,41.0,0.0,285.2,30.6,139.2
2014,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34673,0.0,40.0,15.0,57.0,0.0,115.4,43.3,164.4
2014,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14751,0.0,18.0,0.0,19.0,0.0,122.0,0.0,128.8
2014,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51931,0.0,63.0,36.0,99.0,0.0,121.3,69.3,190.6
2014,72,143.0,Peoria,10,Central,Mostly Urban,14.6,187512,0.0,400.0,0.0,413.0,0.0,213.3,0.0,220.3
2014,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21541,0.0,23.0,28.0,26.0,0.0,106.8,130.0,120.7
2014,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16409,0.0,2.0,3.0,16.0,0.0,12.2,18.3,97.5
2014,75,149.0,Pike,8,Central,Mostly Rural,72.3,15956,0.0,28.0,5.0,41.0,0.0,175.5,31.3,257.0
2014,76,151.0,Pope,1,Southern,Completely Rural,100.0,4375,0.0,9.0,1.0,14.0,0.0,205.7,22.9,320.0
2014,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5797,0.0,4.0,5.0,12.0,0.0,69.0,86.3,207.0
2014,78,155.0,Putnam,10,Central,Completely Rural,100.0,5832,0.0,9.0,1.0,20.0,0.0,154.3,17.1,342.9
2014,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33138,0.0,53.0,10.0,65.0,0.0,159.9,30.2,196.1
2014,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16020,0.0,35.0,0.0,67.0,0.0,218.5,0.0,418.2
2014,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147035,0.0,166.0,147.0,270.0,0.0,112.9,100.0,183.6
2014,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,265941,0.0,486.0,41.0,924.0,0.0,182.7,15.4,347.4
2014,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24496,0.0,83.0,1.0,116.0,0.0,338.8,4.1,473.5
2014,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199184,0.0,335.0,86.0,295.0,0.0,168.2,43.2,148.1
2014,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7261,0.0,12.0,2.0,10.0,0.0,165.3,27.5,137.7
2014,86,171.0,Scott,7,Central,Completely Rural,100.0,5170,0.0,2.0,3.0,4.0,0.0,38.7,58.0,77.4
2014,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22102,0.0,35.0,4.0,36.0,0.0,158.4,18.1,162.9
2014,88,175.0,Stark,10,Central,Completely Rural,100.0,5601,0.0,6.0,0.0,9.0,0.0,107.1,0.0,160.7
2014,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46269,0.0,103.0,4.0,118.0,0.0,222.6,8.6,255.0
2014,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,135353,0.0,212.0,10.0,251.0,0.0,156.6,7.4,185.4
2014,91,181.0,Union,1,Southern,Mostly Rural,65.9,17402,0.0,56.0,22.0,60.0,0.0,321.8,126.4,344.8
2014,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,79783,0.0,190.0,16.0,232.0,0.0,238.1,20.1,290.8
2014,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11599,0.0,20.0,24.0,30.0,0.0,172.4,206.9,258.6
2014,94,187.0,Warren,9,Central,Mostly Urban,45.5,17712,0.0,13.0,3.0,29.0,0.0,73.4,16.9,163.7
2014,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14392,0.0,9.0,6.0,13.0,0.0,62.5,41.7,90.3
2014,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16594,0.0,15.0,12.0,43.0,0.0,90.4,72.3,259.1
2014,97,193.0,White,2,Southern,Mostly Rural,62.0,14265,0.0,47.0,19.0,28.0,0.0,329.5,133.2,196.3
2014,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,57021,0.0,110.0,5.0,129.0,0.0,192.9,8.8,226.2
2014,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,685158,0.0,891.0,110.0,1101.0,0.0,130.0,16.1,160.7
2014,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67412,0.0,56.0,54.0,111.0,0.0,83.1,80.1,164.7
2014,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,288695,0.0,658.0,337.0,1431.0,0.0,227.9,116.7,495.7
2014,102,203.0,Woodford,11,Central,Mostly Rural,54.9,39052,0.0,39.0,10.0,50.0,0.0,99.9,25.6,128.0
2015,1,1.0,Adams,8,Central,Mostly Urban,32.6,66835,,207.0,,270.0,,309.7,,404.0
2015,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,6762,,8.0,,27.0,,118.3,,399.3
2015,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16686,,22.0,,51.0,,131.8,,305.6
2015,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53579,,90.0,,105.0,,168.0,,196.0
2015,5,9.0,Brown,8,Central,Mostly Urban,41.1,6753,,6.0,,7.0,,88.8,,103.7
2015,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33491,,42.0,,40.0,,125.4,,119.4
2015,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4860,,16.0,,7.0,,329.2,,144.0
2015,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14642,,27.0,,35.0,,184.4,,239.0
2015,9,17.0,Cass,8,Central,Mostly Rural,52.1,12843,,15.0,,57.0,,116.8,,443.8
2015,10,19.0,Champaign,6,Central,Mostly Urban,12.7,209382,,300.0,,556.0,,143.3,,265.5
2015,11,21.0,Christian,4,Central,Mostly Urban,43.5,33463,,59.0,,68.0,,176.3,,203.2
2015,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15868,,13.0,,39.0,,81.9,,245.8
2015,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13401,,37.0,,60.0,,276.1,,447.7
2015,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37665,,42.0,,65.0,,111.5,,172.6
2015,15,29.0,Coles,5,Central,Mostly Urban,24.3,52179,,91.0,,240.0,,174.4,,460.0
2015,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5244088,,9769.0,,5392.0,,186.3,,102.8
2015,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19255,,35.0,,74.0,,181.8,,384.3
2015,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10860,,10.0,,34.0,,92.1,,313.1
2015,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104195,,141.0,,203.0,,135.3,,194.8
2015,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16184,,31.0,,31.0,,191.5,,191.5
2015,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19835,,25.0,,34.0,,126.0,,171.4
2015,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,933609,,529.0,,797.0,,56.7,,85.4
2015,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17603,,58.0,,74.0,,329.5,,420.4
2015,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6511,,11.0,,16.0,,168.9,,245.7
2015,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34202,,30.0,,97.0,,87.7,,283.6
2015,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22036,,44.0,,88.0,,199.7,,399.3
2015,27,53.0,Ford,11,Central,Mostly Urban,41.8,13529,,13.0,,27.0,,96.1,,199.6
2015,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39383,,74.0,,112.0,,187.9,,284.4
2015,29,57.0,Fulton,9,Central,Mostly Rural,60.0,35713,,38.0,,45.0,,106.4,,126.0
2015,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5221,,1.0,,2.0,,19.2,,38.3
2015,31,61.0,Greene,7,Central,Mostly Rural,70.8,13345,,32.0,,52.0,,239.8,,389.7
2015,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50363,,53.0,,68.0,,105.2,,135.0
2015,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8248,,28.0,,27.0,,339.5,,327.4
2015,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18216,,14.0,,24.0,,76.9,,131.8
2015,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4067,,11.0,,6.0,,270.5,,147.5
2015,36,71.0,Henderson,9,Central,Mostly Rural,99.7,6997,,13.0,,17.0,,185.8,,243.0
2015,37,73.0,Henry,14,Central,Mostly Rural,50.3,49638,,89.0,,105.0,,179.3,,211.5
2015,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28522,,33.0,,45.0,,115.7,,157.8
2015,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59214,,108.0,,157.0,,182.4,,265.1
2015,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9630,,7.0,,32.0,,72.7,,332.3
2015,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38272,,78.0,,145.0,,203.8,,378.9
2015,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22260,,45.0,,47.0,,202.2,,211.1
2015,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22066,,10.0,,13.0,,45.3,,58.9
2015,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12777,,30.0,,23.0,,234.8,,180.0
2015,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,528760,,252.0,,353.0,,47.7,,66.8
2015,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,111750,,189.0,,211.0,,169.1,,188.8
2015,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,122878,,33.0,,189.0,,26.9,,153.8
2015,48,95.0,Knox,9,Central,Mostly Urban,24.3,51370,,109.0,,157.0,,212.2,,305.6
2015,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704611,,453.0,,964.0,,64.3,,136.8
2015,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111019,,198.0,,222.0,,178.3,,200.0
2015,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16465,,27.0,,49.0,,164.0,,297.6
2015,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34521,,40.0,,74.0,,115.9,,214.4
2015,53,105.0,Livingston,11,Central,Mostly Urban,40.8,36605,,57.0,,130.0,,155.7,,355.1
2015,54,107.0,Logan,11,Central,Mostly Urban,39.9,29284,,72.0,,87.0,,245.9,,297.1
2015,55,109.0,McDonough,9,Central,Mostly Urban,29.5,31449,,56.0,,137.0,,178.1,,435.6
2015,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307572,,113.0,,213.0,,36.7,,69.3
2015,57,113.0,McLean,11,Central,Mostly Urban,16.5,173141,,366.0,,823.0,,211.4,,475.3
2015,58,115.0,Macon,6,Central,Mostly Urban,15.3,107343,,431.0,,527.0,,401.5,,490.9
2015,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,45876,,73.0,,128.0,,159.1,,279.0
2015,60,119.0,Madison,3,Southern,Mostly Urban,13.3,265996,,415.0,,916.0,,156.0,,344.4
2015,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38359,,79.0,,147.0,,205.9,,383.2
2015,62,123.0,Marshall,10,Central,Completely Rural,100.0,11925,,15.0,,14.0,,125.8,,117.4
2015,63,125.0,Mason,8,Central,Mostly Rural,77.5,13863,,37.0,,53.0,,266.9,,382.3
2015,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14567,,22.0,,36.0,,151.0,,247.1
2015,65,129.0,Menard,8,Central,Mostly Rural,75.7,12356,,17.0,,27.0,,137.6,,218.5
2015,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15746,,11.0,,33.0,,69.9,,209.6
2015,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33739,,25.0,,58.0,,74.1,,171.9
2015,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29192,,49.0,,72.0,,167.9,,246.6
2015,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34673,,52.0,,70.0,,150.0,,201.9
2015,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14743,,20.0,,17.0,,135.7,,115.3
2015,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51559,,32.0,,88.0,,62.1,,170.7
2015,72,143.0,Peoria,10,Central,Mostly Urban,14.6,186481,,364.0,,461.0,,195.2,,247.2
2015,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21521,,22.0,,33.0,,102.2,,153.3
2015,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16350,,10.0,,21.0,,61.2,,128.4
2015,75,149.0,Pike,8,Central,Mostly Rural,72.3,15795,,29.0,,50.0,,183.6,,316.6
2015,76,151.0,Pope,1,Southern,Completely Rural,100.0,4291,,4.0,,5.0,,93.2,,116.5
2015,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5657,,7.0,,10.0,,123.7,,176.8
2015,78,155.0,Putnam,10,Central,Completely Rural,100.0,5727,,4.0,,7.0,,69.8,,122.2
