year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,reported_case,reported_case_rate
2015,27,53.0,Ford,11,Central,Mostly Urban,41.8,3393,17.0,501.0
2015,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,10308,146.0,1416.4
2015,29,57.0,Fulton,9,Central,Mostly Rural,60.0,9344,69.0,738.4
2015,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1518,9.0,592.9
2015,31,61.0,Greene,7,Central,Mostly Rural,70.8,3406,49.0,1438.6
2015,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,9309,32.0,343.8
2015,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,2297,13.0,566.0
2015,34,67.0,Hancock,9,Central,Mostly Rural,71.0,5416,15.0,277.0
2015,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1359,11.0,809.4
2015,36,71.0,Henderson,9,Central,Mostly Rural,99.7,2227,8.0,359.2
2015,37,73.0,Henry,14,Central,Mostly Rural,50.3,12950,60.0,463.3
2015,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7802,53.0,679.3
2015,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,11392,134.0,1176.3
2015,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2464,21.0,852.3
2015,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,9343,77.0,824.1
2015,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5439,24.0,441.3
2015,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,7431,6.0,80.7
2015,44,87.0,Johnson,1,Southern,Completely Rural,100.0,3343,29.0,867.5
2015,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,93105,240.0,257.8
2015,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,23910,107.0,447.5
2015,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,16576,59.0,355.9
2015,48,95.0,Knox,9,Central,Mostly Urban,24.3,13904,118.0,848.7
2015,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,130796,307.0,234.7
2015,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,27053,146.0,539.7
2015,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3772,31.0,821.8
2015,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,8678,57.0,656.8
2015,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8845,49.0,554.0
2015,54,107.0,Logan,11,Central,Mostly Urban,39.9,6877,35.0,508.9
2015,55,109.0,McDonough,9,Central,Mostly Urban,29.5,6900,41.0,594.2
2015,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,57996,146.0,251.7
2015,57,113.0,McLean,11,Central,Mostly Urban,16.5,29441,200.0,679.3
2015,58,115.0,Macon,6,Central,Mostly Urban,15.3,27194,156.0,573.7
2015,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,11977,114.0,951.8
2015,60,119.0,Madison,3,Southern,Mostly Urban,13.3,59590,326.0,547.1
2015,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9783,96.0,981.3
2015,62,123.0,Marshall,10,Central,Completely Rural,100.0,3526,13.0,368.7
2015,63,125.0,Mason,8,Central,Mostly Rural,77.5,3974,13.0,327.1
2015,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3847,31.0,805.8
2015,65,129.0,Menard,8,Central,Mostly Rural,75.7,3118,12.0,384.9
2015,66,131.0,Mercer,14,Central,Mostly Rural,77.8,4384,18.0,410.6
2015,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7701,13.0,168.8
2015,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,7434,15.0,201.8
2015,69,137.0,Morgan,7,Central,Mostly Urban,36.2,8693,47.0,540.7
2015,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3575,10.0,279.7
2015,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,12349,66.0,534.5
2015,72,143.0,Peoria,10,Central,Mostly Urban,14.6,40436,291.0,719.7
2015,73,145.0,Perry,20,Southern,Mostly Urban,43.6,5163,47.0,910.3
2015,74,147.0,Piatt,6,Central,Mostly Rural,67.7,4147,10.0,241.1
2015,75,149.0,Pike,8,Central,Mostly Rural,72.3,4323,19.0,439.5
2015,76,151.0,Pope,1,Southern,Completely Rural,100.0,1464,7.0,478.1
2015,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1614,9.0,557.6
2015,78,155.0,Putnam,10,Central,Completely Rural,100.0,1703,5.0,293.6
2015,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,7931,43.0,542.2
2015,80,159.0,Richland,2,Southern,Mostly Urban,43.5,4196,65.0,1549.1
2015,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,35921,275.0,765.6
2015,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,54226,308.0,568.0
2015,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6327,78.0,1232.8
2015,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,45278,288.0,636.1
2015,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,2005,5.0,249.4
2015,86,171.0,Scott,7,Central,Completely Rural,100.0,1306,2.0,153.1
2015,87,173.0,Shelby,4,Central,Mostly Rural,77.7,6177,14.0,226.6
2015,88,175.0,Stark,10,Central,Completely Rural,100.0,1590,6.0,377.4
2015,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,12899,57.0,441.9
2015,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,32048,156.0,486.8
2015,91,181.0,Union,1,Southern,Mostly Rural,65.9,4672,40.0,856.2
2015,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,19393,302.0,1557.3
2015,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,3075,28.0,910.6
2015,94,187.0,Warren,9,Central,Mostly Urban,45.5,4385,14.0,319.3
2015,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3669,10.0,272.6
2015,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,4476,34.0,759.6
2015,97,193.0,White,2,Southern,Mostly Rural,62.0,3978,29.0,729.0
2015,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,14983,97.0,647.4
2015,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,116288,356.0,306.1
2015,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,16323,193.0,1182.4
2015,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,64519,441.0,683.5
2015,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9012,22.0,244.1
