year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,total,total_rate
2018,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50972,0.0,0.0
2018,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8163,0.0,0.0
2018,34,67.0,Hancock,9,Central,Mostly Rural,71.0,17844,0.0,0.0
2018,35,69.0,Hardin,2,Southern,Completely Rural,100.0,3910,0.0,0.0
2018,36,71.0,Henderson,9,Central,Mostly Rural,99.7,6709,0.0,0.0
2018,37,73.0,Henry,14,Central,Mostly Rural,50.3,49090,0.0,0.0
2018,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,27604,2.0,7.2
2018,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,57419,0.0,0.0
2018,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9611,0.0,0.0
2018,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,37820,0.0,0.0
2018,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21847,0.0,0.0
2018,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,21366,0.0,0.0
2018,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12456,0.0,0.0
2018,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,534216,3.0,0.6
2018,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,110024,2.0,1.8
2018,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,127915,0.0,0.0
2018,48,95.0,Knox,9,Central,Mostly Urban,24.3,50112,3.0,6.0
2018,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,700832,0.0,0.0
2018,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,109430,0.0,0.0
2018,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,15765,0.0,0.0
2018,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34223,0.0,0.0
2018,53,105.0,Livingston,11,Central,Mostly Urban,40.8,35761,0.0,0.0
2018,54,107.0,Logan,11,Central,Mostly Urban,39.9,28925,0.0,0.0
2018,55,109.0,McDonough,9,Central,Mostly Urban,29.5,29955,2.0,6.7
2018,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,308570,1.0,0.3
2018,57,113.0,McLean,11,Central,Mostly Urban,16.5,172828,2.0,1.2
2018,58,115.0,Macon,6,Central,Mostly Urban,15.3,104712,0.0,0.0
2018,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,45313,0.0,0.0
2018,60,119.0,Madison,3,Southern,Mostly Urban,13.3,264461,0.0,0.0
2018,61,121.0,Marion,4,Southern,Mostly Urban,45.1,37620,0.0,0.0
2018,62,123.0,Marshall,10,Central,Completely Rural,100.0,11534,0.0,0.0
2018,63,125.0,Mason,8,Central,Mostly Rural,77.5,13565,0.0,0.0
2018,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14080,0.0,0.0
2018,65,129.0,Menard,8,Central,Mostly Rural,75.7,12288,0.0,0.0
2018,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15601,0.0,0.0
2018,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,34335,0.0,0.0
2018,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,28601,0.0,0.0
2018,69,137.0,Morgan,7,Central,Mostly Urban,36.2,33976,0.0,0.0
2018,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14717,0.0,0.0
2018,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,50923,0.0,0.0
2018,72,143.0,Peoria,10,Central,Mostly Urban,14.6,180621,2.0,1.1
2018,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21174,1.0,4.7
2018,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16396,0.0,0.0
2018,75,149.0,Pike,8,Central,Mostly Rural,72.3,15611,1.0,6.4
2018,76,151.0,Pope,1,Southern,Completely Rural,100.0,4212,0.0,0.0
2018,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5463,0.0,0.0
2018,78,155.0,Putnam,10,Central,Completely Rural,100.0,5740,0.0,0.0
2018,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32106,0.0,0.0
2018,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15763,0.0,0.0
2018,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,143477,0.0,0.0
2018,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,261059,0.0,0.0
2018,83,165.0,Saline,1,Southern,Mostly Urban,43.7,23906,0.0,0.0
2018,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,195348,0.0,0.0
2018,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6907,0.0,0.0
2018,86,171.0,Scott,7,Central,Completely Rural,100.0,4926,0.0,0.0
2018,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21741,0.0,0.0
2018,88,175.0,Stark,10,Central,Completely Rural,100.0,5427,0.0,0.0
2018,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,44753,0.0,0.0
2018,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,132328,1.0,0.8
2018,91,181.0,Union,1,Southern,Mostly Rural,65.9,16841,0.0,0.0
2018,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,76806,0.0,0.0
2018,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11549,0.0,0.0
2018,94,187.0,Warren,9,Central,Mostly Urban,45.5,17032,0.0,0.0
2018,95,189.0,Washington,20,Southern,Mostly Rural,73.6,13995,0.0,0.0
2018,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16332,0.0,0.0
2018,97,193.0,White,2,Southern,Mostly Rural,62.0,13665,0.0,0.0
2018,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,55626,0.0,0.0
2018,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,692310,8.0,1.2
2018,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67056,0.0,0.0
2018,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,284081,3.0,1.1
2018,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38463,0.0,0.0
